organizationId,organizationName,id,name,description,address,city,state,zip,latitude,longitude,type,updatedAt,updatedAtHuman,categories,revenue,ein 
1930657,Women in Sober Housing Inc,1930657,Women in Sober Housing Inc,,408 MAIN ST UNIT 1,WAREHAM,MA,02571,41.763861999999996,-70.723206,organization,2022-08-17 22:49:14,1 year ago,WHSV,0,205697682
1930711,New Orleans Women Artist Collectiveincorporated New Orleans Women Artist Collective,1930711,New Orleans Women Artist Collectiveincorporated New Orleans Women Artist Collective,Nowac's principle objective is to restore New Orleans' history and culture of the arts prior to hurricane katrina.,5 KITTREDGE CT,ROSLINDALE,MA,02131,42.277728,-71.133189,organization,2023-10-10 18:56:05,1 month ago,WART,0,208285276
1930721,Wellesley College Alumnaeassociation Oklahoma Wellesley Club,1930721,Wellesley College Alumnaeassociation Oklahoma Wellesley Club,,106 CENTRAL ST,WELLESLEY,MA,02481,42.294740999999995,-71.30834300000001,organization,2022-08-22 22:01:38,1 year ago,WEDUC,0,208384202
1930728,Women of Movement Christian Ministry,1930728,Women of Movement Christian Ministry,,100 STOCKTON ST APT 187,CHELSEA,MA,02150,42.403768,-71.02153799999999,organization,2022-08-22 22:01:40,1 year ago,WRELIG,0,208431552
1930859,Milliken Silva Junior League Inc,1930859,Milliken Silva Junior League Inc,,PO BOX 1575,FALL RIVER,MA,02722,41.918817999999995,-70.953885,organization,2022-08-17 22:49:38,1 year ago,WSNW,0,222552924
1930977,Hadassah the Womens Zionist Organization of America 43 323 000 90002025 Revere Winthrop,1930977,Hadassah the Womens Zionist Organization of America 43 323 000 90002025 Revere Winthrop,,5 THOMAS ST UNIT P1,SAUGUS,MA,01906,42.476901000000005,-71.024186,organization,2022-08-18 22:27:48,1 year ago,WADV,0,223873677
1931187,Holy Nativity Convent Inc,1931187,Holy Nativity Convent Inc,,70 Codman Rd,Brookline,MA,02445,42.324515000000005,-71.13081100000001,organization,2023-10-10 18:57:12,1 month ago,GEN,0,237002594
1931190,Hebrew Ladies Helping Hand Society of Fall River,1931190,Hebrew Ladies Helping Hand Society of Fall River,,229 BELMONT ST,FALL RIVER,MA,02720,41.713035999999995,-71.14646499999999,organization,2022-08-20 22:06:55,1 year ago,WSW,0,237011642
1931280,General Federation of Womens Clubs of Massachusetts Inc Hanover Womans Club Juniors,1931280,General Federation of Womens Clubs of Massachusetts Inc Hanover Womans Club Juniors,,115 Larchmont Ln,Hanover,MA,02339,-0.001,-0.001,organization,2023-10-10 18:57:35,1 month ago,WSNW,0,237082030
1931292,General Federation of Womens Clubs of Massachusetts Inc Community Club of Canton,1931292,General Federation of Womens Clubs of Massachusetts Inc Community Club of Canton,,19 MOHAWK RD,CANTON,MA,02021,42.193259999999995,-71.13594400000001,organization,2022-08-17 22:50:35,1 year ago,WSNW,0,237093867
1931293,General Federation of Womens Clubs of Massachusetts Inc Third District Presid,1931293,General Federation of Womens Clubs of Massachusetts Inc Third District Presid,,1711 WINTHROP ST,N DIGHTON,MA,02764,41.877424999999995,-71.174415,organization,2022-08-17 22:50:35,1 year ago,WSNW,0,237094526
1931297,General Federation of Womens Clubs of Massachusetts Inc Fortnightly Club of Sharon Inc,1931297,General Federation of Womens Clubs of Massachusetts Inc Fortnightly Club of Sharon Inc,,29 AMES CT,SHARON,MA,02067,42.113588,-71.17978099999999,organization,2022-08-17 22:50:36,1 year ago,WSNW,0,237096861
1931299,General Federation of Womans Clubs of Massachusetts Inc Milton Junior Womans Club Inc,1931299,General Federation of Womans Clubs of Massachusetts Inc Milton Junior Womans Club Inc,,106 EMERSON RD,MILTON,MA,02186,42.263328,-71.038584,organization,2022-08-17 22:50:36,1 year ago,WPSB,0,237097172
1931301,Massachusetts State Federation of Womens Clubs Rochester Womens Club,1931301,Massachusetts State Federation of Womens Clubs Rochester Womens Club,,PO BOX 211,ROCHESTER,MA,02770,41.783096,-70.814982,organization,2022-08-17 22:50:37,1 year ago,WSNW,0,237097627
1931309,General Federation of Womens Clubs of Massachusetts Inc Jr Past Presidents Club,1931309,General Federation of Womens Clubs of Massachusetts Inc Jr Past Presidents Club,,60 CARNEGIE ST,DARTMOUTH,MA,02747,41.640511000000004,-70.96892899999999,organization,2022-08-17 22:50:38,1 year ago,WSNW,0,237099636
1931337,General Federation of Womens Clubs of Massachusetts Inc Taunton Womans Club,1931337,General Federation of Womens Clubs of Massachusetts Inc Taunton Womans Club,,757 TREMONT ST,N DIGHTON,MA,02764,41.856865,-71.135104,organization,2022-08-18 22:28:03,1 year ago,WSNW,0,237129237
1931341,International Order of the Rainbow Girls 56 Wareham Assembly,1931341,International Order of the Rainbow Girls 56 Wareham Assembly,,7 HEATH RD,WEST WAREHAM,MA,02576,41.763548,-70.757401,organization,2022-08-18 22:28:03,1 year ago,GIRL,0,237132848
1931346,International Order of the Rainbow Girls 10 Wollaston Assembly,1931346,International Order of the Rainbow Girls 10 Wollaston Assembly,,79 Hanian Dr,Weymouth,MA,02189,42.228264,-70.93041199999999,organization,2023-10-10 18:57:44,1 month ago,GIRL,0,237134592
1931383,General Federation of Womens Clubs of Massachusetts Inc North Andover Womans Club,1931383,General Federation of Womens Clubs of Massachusetts Inc North Andover Womans Club,,124 HILLSIDE RD,NORTH ANDOVER,MA,01845,42.667328000000005,-71.11481,organization,2022-08-18 22:28:14,1 year ago,WSNW,0,237147505
1931388,Wellesley College Alumnae Assoc Monterey Bay Wellesley Club,1931388,Wellesley College Alumnae Assoc Monterey Bay Wellesley Club,,106 CENTRAL ST,WELLESLEY,MA,02481,42.292741,-71.30834300000001,organization,2022-08-18 22:28:15,1 year ago,WEDUC,0,237154186
1931390,Wellesley Junior Service League,1931390,Wellesley Junior Service League,,219 WASHINGTON ST,WELLESLEY HLS,MA,02481,0.001,-0.001,organization,2022-08-18 22:28:15,1 year ago,WSNW,0,237157364
1931403,Catholic Daughters of America 279 CT Marquette 279,1931403,Catholic Daughters of America 279 CT Marquette 279,,741 E BROADWAY,SOUTH BOSTON,MA,02127,42.336458,-71.037034,organization,2022-08-20 22:06:57,1 year ago,GEN,0,237163229
1931418,Catholic Daughters of America 807 CT Loretto 807 CT Loretto,1931418,Catholic Daughters of America 807 CT Loretto 807 CT Loretto,,431 E ASHLAND ST,BROCKTON,MA,02302,42.098724,-70.999348,organization,2022-08-17 22:50:40,1 year ago,GEN,0,237165810
1931447,Wellesley College Alumnae Assoc South Coast Wellesley Club,1931447,Wellesley College Alumnae Assoc South Coast Wellesley Club,,106 CENTRAL ST,WELLESLEY,MA,02481,42.292741,-71.30834300000001,organization,2022-08-17 22:50:47,1 year ago,WEDUC,0,237168725
1931543,Catholic Daughters of America 1587 St Patrick Court 1587,1931543,Catholic Daughters of America 1587 St Patrick Court 1587,,81 WASHINGTON ST,GROVELAND,MA,01834,42.743852,-71.04407400000001,organization,2022-08-20 22:07:04,1 year ago,GEN,0,237171840
1931547,Catholic Daughters of America 1465 Our Lady of the Sacred Heart Court 1465 CT Our Lady Sacr Hrt,1931547,Catholic Daughters of America 1465 Our Lady of the Sacred Heart Court 1465 CT Our Lady Sacr Hrt,,59 LISLE ST,E BRAINTREE,MA,02184,42.217572000000004,-70.981741,organization,2022-08-20 22:07:04,1 year ago,GEN,0,237171849
1931551,Catholic Daughters of America 1394 CT Our Lady of the Miraculous Meda 1394 CT Our Lady of the Mira Medal,1931551,Catholic Daughters of America 1394 CT Our Lady of the Miraculous Meda 1394 CT Our Lady of the Mira Medal,,180 SYCAMORE ST,ROSLINDALE,MA,02131,42.285732,-71.12377500000001,organization,2022-08-20 22:07:05,1 year ago,GEN,0,237171854
1931556,Catholic Daughters of America 1198 Court Milton 1198,1931556,Catholic Daughters of America 1198 Court Milton 1198,,202 DANA AVE,HYDE PARK,MA,02136,42.245111,-71.116686,organization,2022-08-20 22:07:06,1 year ago,GEN,0,237171868
1931558,Catholic Daughters of America 1154 Court St Edward 1154,1931558,Catholic Daughters of America 1154 Court St Edward 1154,,111 GREEN ST,MEDFIELD,MA,02052,42.198382,-71.300809,organization,2022-08-20 22:07:06,1 year ago,GEN,0,237171874
1931559,Catholic Daughters of America 1123 Court St Jude 1123,1931559,Catholic Daughters of America 1123 Court St Jude 1123,,87 BALDWIN ST,CHARLESTOWN,MA,02129,42.381818,-71.068587,organization,2022-08-20 22:07:06,1 year ago,GEN,0,237171876
1931702,Catholic Daughters of America 336 CT John J Williams 336 CT John J Williams,1931702,Catholic Daughters of America 336 CT John J Williams 336 CT John J Williams,,38 HAWTHORNE ST,ROSLINDALE,MA,02131,42.284551,-71.125531,organization,2022-08-17 22:51:19,1 year ago,GEN,0,237176640
1931722,Catholic Daughters of America 286 CT Carmel 286 CT Mt Carmel,1931722,Catholic Daughters of America 286 CT Carmel 286 CT Mt Carmel,,22 GLENDALE ST,DORCHESTER,MA,02125,42.314009999999996,-71.065118,organization,2022-08-18 22:28:23,1 year ago,GEN,0,237177263
1931723,Catholic Daughters of America 436 CT St James 436 CT St James,1931723,Catholic Daughters of America 436 CT St James 436 CT St James,,111 BROCKTON AVE,HAVERHILL,MA,01830,42.790635,-71.075796,organization,2022-08-18 22:28:24,1 year ago,GEN,0,237177270
1931724,Catholic Daughters of America 527 CT James Lee 527 CT James Lee,1931724,Catholic Daughters of America 527 CT James Lee 527 CT James Lee,,135 RESERVOIR AVE,REVERE,MA,02151,42.408514000000004,-71.01750399999999,organization,2022-08-18 22:28:24,1 year ago,GEN,0,237177275
1931726,Catholic Daughters of America 783 CT St Monica 783 CT St Monica,1931726,Catholic Daughters of America 783 CT St Monica 783 CT St Monica,,16D MORTON ST,ANDOVER,MA,01810,42.652667,-71.135409,organization,2022-08-18 22:28:25,1 year ago,GEN,0,237177284
1931728,Catholic Daughters of America CT Blessed Theresa the Little Flower 903 CT Blessed Theresa,1931728,Catholic Daughters of America CT Blessed Theresa the Little Flower 903 CT Blessed Theresa,,133 OAKLAND AVE,METHUEN,MA,01844,42.718777,-71.194567,organization,2022-08-18 22:28:25,1 year ago,GEN,0,237177289
1931793,Wellesley College Alumnae Assoc 1952 Class,1931793,Wellesley College Alumnae Assoc 1952 Class,,106 CENTRAL STREET,WELLESLEY,MA,02481,42.292741,-71.306343,organization,2022-08-18 22:28:36,1 year ago,WEDUC,0,237178521
1931794,Wellesley College Alumnae Association 1946 Class,1931794,Wellesley College Alumnae Association 1946 Class,,106 CENTRAL ST,WELLESLEY,MA,02481,42.294740999999995,-71.30834300000001,organization,2022-08-18 22:28:36,1 year ago,WEDUC,0,237178572
1931798,Wellesley College Alumnae Assoc 1954 Class,1931798,Wellesley College Alumnae Assoc 1954 Class,,106 CENTRAL STREET,WELLESLEY,MA,02481,42.294740999999995,-71.306343,organization,2022-08-18 22:28:37,1 year ago,WEDUC,0,237179202
1931901,Wellesley College Alumnae Assoc New Hampshire Wellesley Club,1931901,Wellesley College Alumnae Assoc New Hampshire Wellesley Club,,106 CENTRAL ST,WELLESLEY,MA,02481,42.292741,-71.30834300000001,organization,2022-08-17 22:51:41,1 year ago,WEDUC,0,237211788
1931902,Wellesley College Alumnae Assoc New York Capital District,1931902,Wellesley College Alumnae Assoc New York Capital District,,106 CENTRAL ST,WELLESLEY,MA,02481,42.292741,-71.306343,organization,2022-08-17 22:51:41,1 year ago,WEDUC,0,237211794
1931903,Wellesley College Alumnae Assoc Milwaukee Wellesley Club,1931903,Wellesley College Alumnae Assoc Milwaukee Wellesley Club,,106 CENTRAL ST,WELLESLEY,MA,02481,42.292741,-71.30834300000001,organization,2022-08-17 22:51:41,1 year ago,WEDUC,0,237211803
1931906,Wellesley College Alumnae Association 1953 Class,1931906,Wellesley College Alumnae Association 1953 Class,,106 CENTRAL ST,WELLESLEY,MA,02481,42.292741,-71.30834300000001,organization,2022-08-17 22:51:42,1 year ago,WEDUC,0,237214150
1931926,Wellesley College Alumnae Assoc 1950 Class,1931926,Wellesley College Alumnae Assoc 1950 Class,,106 CENTRAL ST,WELLESLEY,MA,02481,42.292741,-71.30834300000001,organization,2022-08-19 22:12:39,1 year ago,WEDUC,0,237229697
1931994,Wellesley College Alumnae Assoc Wellesley Club of Kentucky,1931994,Wellesley College Alumnae Assoc Wellesley Club of Kentucky,,106 CENTRAL ST,WELLESLEY,MA,02481,42.292741,-71.306343,organization,2022-08-21 22:03:10,1 year ago,WEDUC,0,237240995
1932003,Hadassah the Womens Zionist Organization of America 58 327 000 90000949 Hull,1932003,Hadassah the Womens Zionist Organization of America 58 327 000 90000949 Hull,,2 MAPLE ST,HULL,MA,02045,42.287818,-70.881606,organization,2022-08-21 22:03:12,1 year ago,WADV,0,237258198
1932013,58 501 000 90000953 New Bedford,1932013,58 501 000 90000953 New Bedford,,30 HIDDEN BAY DR,S DARTMOUTH,MA,02748,41.600418000000005,-70.931719,organization,2022-08-18 22:28:41,1 year ago,GEN,0,237281145
1932014,Boston Area Chapter of the Randolph Macon Womans Alumnae Assoc,1932014,Boston Area Chapter of the Randolph Macon Womans Alumnae Assoc,,31 OLD FARM RD,WELLESLEY,MA,02481,42.324189,-71.282447,organization,2022-08-18 22:28:41,1 year ago,WEDUC,0,237281175
1932130,Attleboro Area Birth Right Inc,1932130,Attleboro Area Birth Right Inc,,77 N MAIN ST,ATTLEBORO,MA,02703,41.945337,-71.285613,organization,2022-08-18 22:28:44,1 year ago,WADV,0,237405230
1932160,Catholic Daughters of America 2112 Court Mother Seton 2112,1932160,Catholic Daughters of America 2112 Court Mother Seton 2112,,63 PENNY LN,DUXBURY,MA,02332,42.045672,-70.742717,organization,2022-08-18 22:28:51,1 year ago,GEN,0,237431252
1932224,International Order of the Rainbow Girls 39 Haverhill,1932224,International Order of the Rainbow Girls 39 Haverhill,,10 S CROSS RD,BRADFORD,MA,01835,-0.001,0.001,organization,2022-08-17 22:52:07,1 year ago,GIRL,0,237507248
1932225,International Order of the Rainbow Girls 85 Holden Assembly,1932225,International Order of the Rainbow Girls 85 Holden Assembly,,71 MESSENGER ST APT 943,PLAINVILLE,MA,02762,42.010233,-71.30327600000001,organization,2022-08-17 22:52:07,1 year ago,GIRL,0,237507250
1932272,Catholic Daughters of America 318 CT Irma 318,1932272,Catholic Daughters of America 318 CT Irma 318,,24 ELY RD,DORCHESTER,MA,02124,42.282109000000005,-71.058744,organization,2022-08-17 22:52:18,1 year ago,GEN,0,237564639
1932615,Girl Talk Theatre Inc,1932615,Girl Talk Theatre Inc,,PO BOX 5901,BOSTON,MA,02114,-0.001,0.001,organization,2022-08-19 22:12:59,1 year ago,WART,0,261626249
1932872,Womens Action Initiative,1932872,Womens Action Initiative,,3 HEMLOCK DR,CANTON,MA,02021,42.196257,-71.124735,organization,2022-08-17 22:53:31,1 year ago,WADV,0,263327795
1932913,Malek Girls International Inc,1932913,Malek Girls International Inc,,195 BINNEY ST APT 4112,CAMBRIDGE,MA,02142,42.367021,-71.084202,organization,2022-08-17 22:53:40,1 year ago,WEDUC,0,263640972
1932928,Dolly St Germain Miracle Mom Foundation,1932928,Dolly St Germain Miracle Mom Foundation,,27 ZAREK DR,ATTLEBORO,MA,02703,41.920684,-71.30644,organization,2022-08-18 22:29:36,1 year ago,WRELIG,0,263789692
1932944,Boston Initiative To Advance Human Rights Inc,1932944,Boston Initiative To Advance Human Rights Inc,The boston initiative to advance human rights (bitahr) is dedicated to programs that focus on helping women and children attain protection and fulfillment of their human rights. Bitahr has a particular interest in the right of women and children to be free from forced prostitution and commercial sexual exploitation (cse).,38 NEWBURY ST STE 702,BOSTON,MA,02116,42.352866999999996,-71.073811,organization,2023-10-10 19:00:56,1 month ago,"GV,WADV",0,263918051
1932962,Womens Health Exchange Inc,1932962,Womens Health Exchange Inc,,PO BOX 495,IPSWICH,MA,01938,42.694815000000006,-70.865794,organization,2022-08-18 22:29:45,1 year ago,WHLTH,0,264094393
1933027,My Girls Gala Inc,1933027,My Girls Gala Inc,,231 Weston Rd,Wellesley,MA,02482,42.300128,-71.306706,organization,2023-10-10 19:00:53,1 month ago,WHLTH,0,264595124
1933165,Gaila Fund for Women With Cancer,1933165,Gaila Fund for Women With Cancer,,1 BEL AIR RD,HINGHAM,MA,02043,42.258926,-70.901631,organization,2022-08-20 22:07:39,1 year ago,"WHLTH,WSW",0,270717805
1933347,Jane Battaglia Fight for Breast Cancer,1933347,Jane Battaglia Fight for Breast Cancer,,582 SHARPNERS POND RD,NORTH ANDOVER,MA,01845,42.638901999999995,-71.041002,organization,2022-08-18 22:30:05,1 year ago,WHLTH,0,272269420
1933531,One Way Treatment,1933531,One Way Treatment,,10 MARION RD,SALEM,MA,01970,42.49803,-70.89729899999999,organization,2022-08-19 22:13:27,1 year ago,GEN,0,274100108
1933581,Pretty in Pink Inc,1933581,Pretty in Pink Inc,,PO BOX 375,TAUNTON,MA,02780,-0.001,-0.001,organization,2022-08-19 22:13:39,1 year ago,GEN,0,274780666
1933594,My Mothers House Inc,1933594,My Mothers House Inc,,219B BURT ST,TAUNTON,MA,02780,41.902436,-71.17299,organization,2022-08-22 22:01:53,1 year ago,WHSV,0,274980664
1933598,Diamond Girls Boston,1933598,Diamond Girls Boston,Realize self worth & esteem in teen girl,13 Dudley St,Roxbury,MA,02119,42.326294000000004,-71.076259,organization,2023-10-10 19:02:56,1 month ago,WEDUC,0,275091443
1934919,Community Outreach Committee Inc,1934919,Community Outreach Committee Inc,Part 1: collect funds to contribute to battered women's shelter - part 3: raise money to support battered women's organizations,7 DEL LOGAN DR,SALISBURY,MA,01952,42.866823,-70.875152,organization,2023-10-10 19:06:30,1 month ago,"GV,WPSB",0,371545493
1935199,Wellesley College Alumnae Assoc South Eastern Michigan Wellesley Cb,1935199,Wellesley College Alumnae Assoc South Eastern Michigan Wellesley Cb,,106 CENTRAL ST,WELLESLEY,MA,02481,42.294740999999995,-71.306343,organization,2022-08-21 22:03:34,1 year ago,WEDUC,0,386090231
1935793,Wellesley College Alumnae Assoc Mid Hudson Valley Wellesley Club,1935793,Wellesley College Alumnae Assoc Mid Hudson Valley Wellesley Club,,106 CENTRAL ST,WELLESLEY,MA,02481,42.292741,-71.306343,organization,2022-08-18 22:32:49,1 year ago,WEDUC,0,453071196
1935828,Peabody Youth Girls Lacrosse Inc,1935828,Peabody Youth Girls Lacrosse Inc,,9 Mulberry Dr,Peabody,MA,01960,42.535547,-71.005492,organization,2023-10-10 19:09:45,1 month ago,GIRL,0,453597030
1935915,Northeast Pregnancy Resource Center Coalition,1935915,Northeast Pregnancy Resource Center Coalition,,42 IMRIE ST,RANDOLPH,MA,02368,42.185763,-71.084814,organization,2022-08-17 22:59:43,1 year ago,"WHLTH,WHSV",0,454765458
1936045,Trinity Recovery for Women,1936045,Trinity Recovery for Women,,259 MAIN ST,CHARLESTOWN,MA,02129,42.376078,-71.067194,organization,2022-08-17 22:59:52,1 year ago,WHSV,0,461323963
1936137,African Women Advocacy Project,1936137,African Women Advocacy Project,,C/O LYABO OBASANJO 1 ALBA LANE,DEDHAM,MA,02026,42.23929,-71.180658,organization,2022-08-18 22:33:01,1 year ago,WART,0,462700476
1936151,Alumnae Association of Mount Holyoke College Inc the Class of 2013,1936151,Alumnae Association of Mount Holyoke College Inc the Class of 2013,,238 W Canton St Apt 2,Boston,MA,02116,42.344509,-71.076948,organization,2023-10-10 19:11:38,1 month ago,WEDUC,0,462905636
1936204,Lion of Judah Wailing Women International Inc,1936204,Lion of Judah Wailing Women International Inc,,49 Highland Glen Drive,Randolph,MA,02368,42.162817999999994,-71.05284400000001,organization,2023-10-10 19:12:02,1 month ago,WHSV,0,463790436
1936352,Womens Inspirational Group Wig,1936352,Womens Inspirational Group Wig,,PO Box 426,Weymouth,MA,02188,0.001,-0.001,organization,2023-10-10 19:12:57,1 month ago,WPSB,0,471066006
1936568,Women of Light Fellowship,1936568,Women of Light Fellowship,,152 Beach Street Apt 2,Revere,MA,02151,42.406806,-71.011196,organization,2023-10-10 19:15:12,1 month ago,GEN,0,475602945
1936572,Andover High School Girls Ice Hockey Boosters Ahs Girls Ice Hockey Boosters,1936572,Andover High School Girls Ice Hockey Boosters Ahs Girls Ice Hockey Boosters,,16 birch rd,Andover,MA,01810,42.659898,-71.172556,organization,2022-09-20 18:43:20,1 year ago,WEDUC,0,475650412
1936809,Circle of Women Inc,1936809,Circle of Women Inc,,32 BREAKWATER CV,CHELSEA,MA,02150,42.387323,-71.047612,organization,2022-08-23 22:01:02,1 year ago,"WART,WSW",0,510539711
1936820,LA Leche League International Inc Lll Newburyport,1936820,LA Leche League International Inc Lll Newburyport,,12 ARTHUR WELCH DR,NEWBURYPORT,MA,01950,42.818059000000005,-70.917402,organization,2022-08-18 22:33:50,1 year ago,WSNW,0,510586745
1936892,Wellesley College Alumnae Assoc 1983 Class,1936892,Wellesley College Alumnae Assoc 1983 Class,,106 CENTRAL ST,WELLSLEY,MA,02481,0.001,-0.001,organization,2022-08-17 23:01:45,1 year ago,WEDUC,0,521293717
1936908,National Organization of Mothers of Twins Clubs Merrimack Valley Mota,1936908,National Organization of Mothers of Twins Clubs Merrimack Valley Mota,,32 LOUISE AVE,METHUEN,MA,01844,42.713733000000005,-71.195043,organization,2022-08-17 23:01:49,1 year ago,WHSV,0,521351954
1937199,Wellesley College Alumnae Assoc Tidewater Wellesley Club,1937199,Wellesley College Alumnae Assoc Tidewater Wellesley Club,,106 CENTRAL ST,WELLESLEY,MA,02481,42.292741,-71.306343,organization,2022-08-20 22:08:30,1 year ago,WEDUC,0,541572968
1937257,LA Leche League International Inc Lll Dedham,1937257,LA Leche League International Inc Lll Dedham,,7 SUMMER ST,W ROXBURY,MA,02132,42.275646,-71.163972,organization,2022-08-17 23:02:28,1 year ago,WSNW,0,542081988
1938386,Waveinstitute,1938386,Waveinstitute,,3 SURREY LN,MILTON,MA,02186,42.226792,-71.114993,organization,2022-08-19 22:16:07,1 year ago,GEN,0,651224627
1938676,Wellesley College Alumnae Assoc Wellesley Club Greater New Orleans,1938676,Wellesley College Alumnae Assoc Wellesley Club Greater New Orleans,,106 CENTRAL ST,WELLESLEY,MA,02481,42.294740999999995,-71.30834300000001,organization,2022-08-17 23:05:28,1 year ago,WEDUC,0,720904716
1939061,Friends of Scituate Girls Hockey Inc,1939061,Friends of Scituate Girls Hockey Inc,,57 OLD OAKEN BUCKET RD,SCITUATE,MA,02066,42.178945999999996,-70.75788,organization,2022-08-17 23:06:11,1 year ago,GIRL,0,743204402
1939074,Wellesley College Alumnae Assoc Austin Wellesley Club,1939074,Wellesley College Alumnae Assoc Austin Wellesley Club,,106 CENTRAL ST,WELLESLEY,MA,02481,42.294740999999995,-71.306343,organization,2022-08-17 23:06:14,1 year ago,WEDUC,0,746047971
1939473,General Federation of Womens Clubs of Massachussetts Inc GFWC Past State Presidents Club,1939473,General Federation of Womens Clubs of Massachussetts Inc GFWC Past State Presidents Club,,250 BARKER RD,EAST WAREHAM,MA,02538,41.788162,-70.641439,organization,2022-08-17 23:07:03,1 year ago,WSNW,0,770636031
1939679,Women Common Intiative Group Wcig,1939679,Women Common Intiative Group Wcig,,15 RIVER STREET PL,LYNN,MA,01905,42.454633,-70.97618899999999,organization,2022-08-17 23:07:27,1 year ago,WHSV,0,800924557
1939793,Venezuelan Women in Action Corp,1939793,Venezuelan Women in Action Corp,,256 beacon street,Boston,MA,02116,42.354645,-71.081085,organization,2022-09-20 18:51:38,1 year ago,WADV,0,811776903
1939799,Wellesley College Alumnae Association Wellesley Club of Austin,1939799,Wellesley College Alumnae Association Wellesley Club of Austin,,106 CENTRAL ST,WELLESLEY,MA,02481,42.292741,-71.30834300000001,organization,2022-08-18 22:37:06,1 year ago,WEDUC,0,811855256
1939812,New England Trafficking Aftercare Coalition Inc,1939812,New England Trafficking Aftercare Coalition Inc,,800 boylston st ste 722 ropes gray,Boston,MA,02199,42.34816,-71.08351,organization,2022-09-20 18:51:43,1 year ago,WHSV,0,812037509
1939931,Womens Worth Inc,1939931,Womens Worth Inc,,6 Liberty Square Ste 2031,Boston,MA,02109,42.358647999999995,-71.055885,organization,2023-10-10 19:25:52,1 month ago,WINTL,0,813606527
1940100,Latina Center Maria,1940100,Latina Center Maria,,30 Menlo Ter,Lynn,MA,01905,42.47411,-70.986589,organization,2023-10-10 19:26:25,1 month ago,WPSB,0,815091900
1940195,Old Colony Womens Soccer League,1940195,Old Colony Womens Soccer League,,30 Camp St,Weymouth,MA,02188,42.227171000000006,-70.957586,organization,2023-10-10 19:26:42,1 month ago,GIRL,0,820639819
1940402,Congolese American Women Empowerment and Leadership,1940402,Congolese American Women Empowerment and Leadership,,28 Fay Rd,Brockton,MA,02302,42.100308999999996,-70.99608400000001,organization,2023-10-10 19:27:06,1 month ago,WPSB,0,821788504
1940461,Carols Corner Foundation Inc,1940461,Carols Corner Foundation Inc,To organize events to raise awareness and funds to support reserach for metastatic breast cancer.,6 Denton Rd,Wellesley,MA,02482,42.294487,-71.292711,organization,2023-10-10 19:27:10,1 month ago,"WART,WHLTH",0,822041951
1940828,Wellesley College Alumnae Association Class of 2017,1940828,Wellesley College Alumnae Association Class of 2017,,106 Central St,Wellesley,MA,02481,42.294740999999995,-71.306343,organization,2023-10-10 19:27:34,1 month ago,WEDUC,0,823074826
1940945,Duxbury Girls Youth Lacrosse Inc,1940945,Duxbury Girls Youth Lacrosse Inc,,PO Box 349,Duxbury,MA,02331,41.915505,-70.95403300000001,organization,2023-10-10 19:27:46,1 month ago,GIRL,0,823281109
1941063,Bridgewater Raynham Girls Youth Lacrosse,1941063,Bridgewater Raynham Girls Youth Lacrosse,,398 S Main St,Raynham,MA,02767,41.928096,-71.035578,organization,2023-10-10 19:27:50,1 month ago,GIRL,0,823515033
1941167,Pregnancy Family Services LLC,1941167,Pregnancy Family Services LLC,,36 Beach Rd,Sharon,MA,02067,42.102876,-71.185114,organization,2023-10-10 19:27:54,1 month ago,"WHLTH,WHSV",0,823792277
1941381,Boston Emeralds Girls Basketball Club Inc,1941381,Boston Emeralds Girls Basketball Club Inc,,4008 Washington St Apt 2a,Roslindale,MA,02131,42.29112,-71.12077,organization,2023-10-10 19:28:10,1 month ago,GIRL,0,824401597
1941490,Blessed Women Feeding the Homeless,1941490,Blessed Women Feeding the Homeless,,5 F B Merrick Cir,Randolph,MA,02368,42.270548999999995,-71.121926,organization,2023-10-10 19:28:15,1 month ago,GV,0,824720011
1941595,Healing Emotions After Breast Cancer Inc,1941595,Healing Emotions After Breast Cancer Inc,To offer support and guidance for women,3 Corinthian Ln,Marblehead,MA,01945,42.503350999999995,-70.83401699999999,organization,2023-10-10 19:28:19,1 month ago,WHLTH,0,825019537
1941621,Walpole Girls Lacrosse Inc,1941621,Walpole Girls Lacrosse Inc,,16 Lavender Ln,Walpole,MA,02081,42.151407,-71.235288,organization,2023-10-10 19:28:20,1 month ago,GIRL,0,825109799
1941736,Feminine Empowerment Movement Slam Fems,1941736,Feminine Empowerment Movement Slam Fems,,56 Forbes St Apt 2,Boston,MA,02130,42.321677,-71.10514099999999,organization,2023-10-10 19:28:32,1 month ago,WART,0,825384114
1941812,Girls Golf of New England Inc,1941812,Girls Golf of New England Inc,,412 MASSACHUSETTS AVE,BOSTON,MA,02118,42.342417,-71.083557,organization,2022-08-18 22:39:10,1 year ago,GIRL,0,830491943
1942118,Women on the Rise New England Inc Women on the Rise New England,1942118,Women on the Rise New England Inc Women on the Rise New England,,7 Bruce St,Boston,MA,02124,42.286658,-71.060246,organization,2023-10-10 19:28:58,1 month ago,WHSV,0,831267250
1942420,Shambhavi Weforshe Foundation Weforshe Fund,1942420,Shambhavi Weforshe Foundation Weforshe Fund,,273 W 3rd St,Boston,MA,02127,0.001,-0.001,organization,2023-10-10 19:29:19,1 month ago,GEN,0,832028900
